sent_text,lemmas_and_tags,link,author,name
"Импозантный мужчина без возраста одним взглядом вывернул его наизнанку, после чего милостиво кивнул, дескать, это будет интересно.","[['Импозантный', 'импозантный', 'ADJ'], ['мужчина', 'мужчина', 'NOUN'], ['без', 'без', 'PREP'], ['возраста', 'возраст', 'NOUN'], ['одним', 'один', 'ADJ'], ['взглядом', 'взгляд', 'NOUN'], ['вывернул', 'вывернуть', 'VERB'], ['его', 'он', 'NPRO'], ['наизнанку', 'наизнанку', 'ADVB'], [',', ',', 'None'], ['после', 'после', 'PREP'], ['чего', 'что', 'NPRO'], ['милостиво', 'милостивый', 'ADJ'], ['кивнул', 'кивнуть', 'VERB'], [',', ',', 'None'], ['дескать', 'дескать', 'CONJ'], [',', ',', 'None'], ['это', 'это', 'PRCL'], ['будет', 'быть', 'VERB'], ['интересно', 'интересно', 'ADVB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
Реакция Вейдера на так внезапно свалившегося на него ученика была более непосредственной.,"[['Реакция', 'реакция', 'NOUN'], ['Вейдера', 'вейдёр', 'NOUN'], ['на', 'на', 'PREP'], ['так', 'так', 'CONJ'], ['внезапно', 'внезапно', 'ADVB'], ['свалившегося', 'свалиться', 'PRT'], ['на', 'на', 'PREP'], ['него', 'он', 'NPRO'], ['ученика', 'ученик', 'NOUN'], ['была', 'быть', 'VERB'], ['более', 'более', 'ADVB'], ['непосредственной', 'непосредственный', 'ADJ'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"- И вот нахрена оно мне? - дернул бровью Вейдер, скептически оглядывая тощего, несуразного подростка в очках, выглядящего, как жертва экспериментов какого-то безумного ученого.","[['-', '-', 'None'], ['И', 'и', 'CONJ'], ['вот', 'вот', 'PRCL'], ['нахрена', 'нахрен', 'NOUN'], ['оно', 'оно', 'NPRO'], ['мне', 'я', 'NPRO'], ['?', '?', 'None'], ['-', '-', 'None'], ['дернул', 'дёрнуть', 'VERB'], ['бровью', 'бровь', 'NOUN'], ['Вейдер', 'вейдёр', 'NOUN'], [',', ',', 'None'], ['скептически', 'скептически', 'ADVB'], ['оглядывая', 'оглядывать', 'GRND'], ['тощего', 'тощий', 'ADJ'], [',', ',', 'None'], ['несуразного', 'несуразный', 'ADJ'], ['подростка', 'подросток', 'NOUN'], ['в', 'в', 'PREP'], ['очках', 'очки', 'NOUN'], [',', ',', 'None'], ['выглядящего', 'выглядеть', 'PRT'], [',', ',', 'None'], ['как', 'как', 'CONJ'], ['жертва', 'жертва', 'NOUN'], ['экспериментов', 'эксперимент', 'NOUN'], ['какого-то', 'какой-то', 'ADJ'], ['безумного', 'безумный', 'ADJ'], ['ученого', 'учёный', 'ADJ'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"- Нууу... - протянул Люцифер, почесав нос, - во-первых, тебе нужен Ученик.","[['-', '-', 'None'], ['Нууу', 'нууа', 'NOUN'], ['...', '...', 'None'], ['-', '-', 'None'], ['протянул', 'протянуть', 'VERB'], ['Люцифер', 'люцифер', 'NOUN'], [',', ',', 'None'], ['почесав', 'почесать', 'GRND'], ['нос', 'нос', 'NOUN'], [',', ',', 'None'], ['-', '-', 'None'], ['во-первых', 'во-первых', 'CONJ'], [',', ',', 'None'], ['тебе', 'ты', 'NPRO'], ['нужен', 'нужный', 'ADJ'], ['Ученик', 'ученик', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
По статусу положено.,"[['По', 'по', 'PREP'], ['статусу', 'статус', 'NOUN'], ['положено', 'положить', 'PRT'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"Во-вторых, это, представь себе, тоже Избранный.","[['Во-вторых', 'во-вторых', 'CONJ'], [',', ',', 'None'], ['это', 'это', 'PRCL'], [',', ',', 'None'], ['представь', 'представить', 'VERB'], ['себе', 'себя', 'NPRO'], [',', ',', 'None'], ['тоже', 'тоже', 'ADVB'], ['Избранный', 'избранный', 'ADJ'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"Непонятно кем, но понятно, для чего.","[['Непонятно', 'непонятно', 'ADVB'], ['кем', 'кто', 'NPRO'], [',', ',', 'None'], ['но', 'но', 'CONJ'], ['понятно', 'понятно', 'ADVB'], [',', ',', 'None'], ['для', 'для', 'PREP'], ['чего', 'что', 'NPRO'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"В-третьих, тебе с ним будет весело.","[['В-третьих', 'в-третьих', 'CONJ'], [',', ',', 'None'], ['тебе', 'ты', 'NPRO'], ['с', 'с', 'PREP'], ['ним', 'он', 'NPRO'], ['будет', 'быть', 'VERB'], ['весело', 'весело', 'ADVB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"У него такое же здоровенное шило в одном месте, как и у тебя.","[['У', 'у', 'PREP'], ['него', 'он', 'NPRO'], ['такое', 'такой', 'ADJ'], ['же', 'же', 'PRCL'], ['здоровенное', 'здоровенный', 'ADJ'], ['шило', 'шило', 'NOUN'], ['в', 'в', 'PREP'], ['одном', 'один', 'ADJ'], ['месте', 'место', 'NOUN'], [',', ',', 'None'], ['как', 'как', 'CONJ'], ['и', 'и', 'CONJ'], ['у', 'у', 'PREP'], ['тебя', 'ты', 'NPRO'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
И последнее - он обожает летать.,"[['И', 'и', 'CONJ'], ['последнее', 'последний', 'ADJ'], ['-', '-', 'None'], ['он', 'он', 'NPRO'], ['обожает', 'обожать', 'VERB'], ['летать', 'летать', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"- Весело, говоришь? - подозрительно уставился на нервничающего подростка мужчина.","[['-', '-', 'None'], ['Весело', 'весело', 'ADVB'], [',', ',', 'None'], ['говоришь', 'говорить', 'VERB'], ['?', '?', 'None'], ['-', '-', 'None'], ['подозрительно', 'подозрительно', 'ADVB'], ['уставился', 'уставиться', 'VERB'], ['на', 'на', 'PREP'], ['нервничающего', 'нервничать', 'PRT'], ['подростка', 'подросток', 'NOUN'], ['мужчина', 'мужчина', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
- Интересный аргумент.,"[['-', '-', 'None'], ['Интересный', 'интересный', 'ADJ'], ['аргумент', 'аргумент', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
И понеслось...,"[['И', 'и', 'CONJ'], ['понеслось', 'понестись', 'VERB'], ['...', '...', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"Первые полгода парня откармливали, лечили и адаптировали к новому месту жительства, ведь здесь прогресс шагнул в такие заоблачные дали, о которых даже маги и мечтать не могли, со всеми своими хвалеными заклинаниями на все случаи жизни, что уж говорить о простых смертных.","[['Первые', 'один', 'ADJ'], ['полгода', 'полгода', 'NOUN'], ['парня', 'парень', 'NOUN'], ['откармливали', 'откармливать', 'VERB'], [',', ',', 'None'], ['лечили', 'лечить', 'VERB'], ['и', 'и', 'CONJ'], ['адаптировали', 'адаптировать', 'VERB'], ['к', 'к', 'PREP'], ['новому', 'новый', 'ADJ'], ['месту', 'место', 'NOUN'], ['жительства', 'жительство', 'NOUN'], [',', ',', 'None'], ['ведь', 'ведь', 'CONJ'], ['здесь', 'здесь', 'ADVB'], ['прогресс', 'прогресс', 'NOUN'], ['шагнул', 'шагнуть', 'VERB'], ['в', 'в', 'PREP'], ['такие', 'такой', 'ADJ'], ['заоблачные', 'заоблачный', 'ADJ'], ['дали', 'дать', 'VERB'], [',', ',', 'None'], ['о', 'о', 'PREP'], ['которых', 'который', 'ADJ'], ['даже', 'даже', 'PRCL'], ['маги', 'маг', 'NOUN'], ['и', 'и', 'CONJ'], ['мечтать', 'мечтать', 'VERB'], ['не', 'не', 'PRCL'], ['могли', 'мочь', 'VERB'], [',', ',', 'None'], ['со', 'с', 'PREP'], ['всеми', 'весь', 'ADJ'], ['своими', 'свой', 'ADJ'], ['хвалеными', 'хвалёный', 'ADJ'], ['заклинаниями', 'заклинание', 'NOUN'], ['на', 'на', 'PREP'], ['все', 'весь', 'ADJ'], ['случаи', 'случай', 'NOUN'], ['жизни', 'жизнь', 'NOUN'], [',', ',', 'None'], ['что', 'что', 'CONJ'], ['уж', 'уж', 'ADVB'], ['говорить', 'говорить', 'VERB'], ['о', 'о', 'PREP'], ['простых', 'простой', 'ADJ'], ['смертных', 'смертный', 'ADJ'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"Гарри отъелся, окреп и принялся расти.","[['Гарри', 'гарри', 'NOUN'], ['отъелся', 'отъесться', 'VERB'], [',', ',', 'None'], ['окреп', 'окрепнуть', 'VERB'], ['и', 'и', 'CONJ'], ['принялся', 'приняться', 'VERB'], ['расти', 'растить', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"Попутно ему исправили зрение, а также решили проблему со шрамом.","[['Попутно', 'попутно', 'ADVB'], ['ему', 'он', 'NPRO'], ['исправили', 'исправить', 'VERB'], ['зрение', 'зрение', 'NOUN'], [',', ',', 'None'], ['а', 'а', 'CONJ'], ['также', 'также', 'CONJ'], ['решили', 'решить', 'VERB'], ['проблему', 'проблема', 'NOUN'], ['со', 'с', 'PREP'], ['шрамом', 'шрам', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
"Выпотрошивший мозги Дамблдора Люцифер рассказал Палпатину о том, какой сюрприз скрывается в черепушке парня, после чего ситх, как специалист в деле воскрешения и прочих манипуляций с духом, обследовал Гарри и вынес вердикт.","[['Выпотрошивший', 'выпотрошить', 'PRT'], ['мозги', 'мозги', 'NOUN'], ['Дамблдора', 'дамблдора', 'NOUN'], ['Люцифер', 'люцифер', 'NOUN'], ['рассказал', 'рассказать', 'VERB'], ['Палпатину', 'палпатина', 'NOUN'], ['о', 'о', 'PREP'], ['том', 'тот', 'ADJ'], [',', ',', 'None'], ['какой', 'какой', 'ADJ'], ['сюрприз', 'сюрприз', 'NOUN'], ['скрывается', 'скрываться', 'VERB'], ['в', 'в', 'PREP'], ['черепушке', 'черепушка', 'NOUN'], ['парня', 'парень', 'NOUN'], [',', ',', 'None'], ['после', 'после', 'PREP'], ['чего', 'что', 'NPRO'], ['ситх', 'ситха', 'NOUN'], [',', ',', 'None'], ['как', 'как', 'CONJ'], ['специалист', 'специалист', 'NOUN'], ['в', 'в', 'PREP'], ['деле', 'дело', 'NOUN'], ['воскрешения', 'воскрешение', 'NOUN'], ['и', 'и', 'CONJ'], ['прочих', 'прочий', 'ADJ'], ['манипуляций', 'манипуляция', 'NOUN'], ['с', 'с', 'PREP'], ['духом', 'дух', 'NOUN'], [',', ',', 'None'], ['обследовал', 'обследовать', 'VERB'], ['Гарри', 'гарри', 'NOUN'], ['и', 'и', 'CONJ'], ['вынес', 'вынести', 'VERB'], ['вердикт', 'вердикт', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3527947,darketo31,Правило имён
